# Program:featureCounts v1.4.6-p3; Command:"subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "2" "-a" "annotation.gff" "-o" "counts_all_illumina.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_00952	CP000253.1	925707	926915	-	1209	6782	4454	3499	3109	278	4537
gene-SAOUHSC_00953	CP000253.1	926875	928050	-	1176	7415	5460	5952	6899	629	4960
gene-SAOUHSC_00954	CP000253.1	928483	929964	+	1482	5007	4136	4832	6208	1668	3992
gene-SAOUHSC_00955	CP000253.1	929948	930208	+	261	920	635	753	1432	199	928
gene-SAOUHSC_00956	CP000253.1	930208	931770	+	1563	11046	8141	7731	9902	2202	9584
gene-SAOUHSC_00957	CP000253.1	932072	932875	+	804	3831	3419	8413	6987	4118	2436
gene-SAOUHSC_00958	CP000253.1	933094	935418	+	2325	2680	2001	2191	3043	262	2046
gene-SAOUHSC_00959	CP000253.1	935435	936793	+	1359	7426	5488	4632	5718	545	6069
gene-SAOUHSC_00960	CP000253.1	936932	938443	+	1512	3012	1987	4383	4807	726	2077
gene-SAOUHSC_T00049	CP000253.1	938623	938711	-	89	275	214	163	11	304	108
gene-SAOUHSC_T0008	CP000253.1	938714	938788	-	75	298	230	111	46	74	283
gene-SAOUHSC_00961	CP000253.1	938930	939460	-	531	15738	9754	538	557	54	17190
gene-SAOUHSC_00962	CP000253.1	939709	939927	+	219	2844	3017	40355	64057	13465	1636
gene-SAOUHSC_00963	CP000253.1	940008	940994	-	987	1598	1314	2441	3614	268	1007
gene-SAOUHSC_00964	CP000253.1	941193	941369	+	177	1832	1610	2169	2364	81	1295
gene-SAOUHSC_00965	CP000253.1	941384	941986	+	603	6259	4493	7908	6150	685	5094
gene-SAOUHSC_00966	CP000253.1	942257	942364	+	108	2447	2123	2260	806	1533	1168
gene-SAOUHSC_00967	CP000253.1	942903	943004	+	102	12	20	7	15	1	16
gene-SAOUHSC_00968	CP000253.1	943330	945294	+	1965	413	260	937	958	121	309
gene-SAOUHSC_00969	CP000253.1	945297	945617	+	321	223	135	222	288	26	203
gene-SAOUHSC_00970	CP000253.1	945614	946255	+	642	592	395	406	303	49	432
gene-SAOUHSC_00971	CP000253.1	946343	946633	-	291	1001	534	1022	288	43	1011
gene-SAOUHSC_00972	CP000253.1	946912	947199	+	288	114	76	382	365	21	83
gene-SAOUHSC_00973	CP000253.1	947205	947912	+	708	364	250	980	811	76	337
gene-SAOUHSC_00974	CP000253.1	947905	948687	+	783	2205	1412	1622	1755	90	1499
gene-SAOUHSC_00975	CP000253.1	948776	949132	-	357	855	578	4140	3576	105	568
gene-SAOUHSC_00976	CP000253.1	949716	950579	+	864	1228	1013	321	292	59	1062
gene-SAOUHSC_00977	CP000253.1	950625	950756	-	132	499	489	2330	2826	210	277
gene-SAOUHSC_00978	CP000253.1	950820	951110	-	291	87	77	160	127	8	73
gene-SAOUHSC_00979	CP000253.1	951200	951751	+	552	438	302	653	710	66	296
gene-SAOUHSC_00980	CP000253.1	951802	952740	-	939	8408	5243	4299	4702	526	6914
gene-SAOUHSC_00981	CP000253.1	952891	952995	+	105	337	250	153	112	20	186
gene-SAOUHSC_00982	CP000253.1	953072	954283	+	1212	2756	1896	1394	1529	128	1693
gene-SAOUHSC_00983	CP000253.1	954270	955943	+	1674	7559	5601	6797	8677	2107	4228
gene-SAOUHSC_00984	CP000253.1	955930	956733	+	804	4921	3288	3680	4221	658	3083
gene-SAOUHSC_00985	CP000253.1	956726	957547	+	822	12085	9485	11665	11491	3672	6950
gene-SAOUHSC_00986	CP000253.1	957786	958115	-	330	2089	1082	327	444	52	1808
gene-SAOUHSC_00987	CP000253.1	958153	959334	-	1182	5763	3173	1007	1097	130	5351
gene-SAOUHSC_00988	CP000253.1	959416	960426	-	1011	4210	2280	637	683	204	3978
gene-SAOUHSC_00989	CP000253.1	960954	962108	-	1155	2667	2357	8728	13371	1429	1789
gene-SAOUHSC_00991	CP000253.1	962304	963314	-	1011	930	671	1454	1262	81	774
gene-SAOUHSC_00992	CP000253.1	963467	963886	+	420	1640	1060	299	260	16	1449
gene-SAOUHSC_00993	CP000253.1	963913	964023	+	111	339	221	63	41	2	293
gene-SAOUHSC_00994	CP000253.1	964093	967863	-	3771	25407	23939	62164	62506	18945	23958
gene-SAOUHSC_00995	CP000253.1	968091	968525	-	435	551	421	685	833	191	406
gene-SAOUHSC_00996	CP000253.1	968680	969150	-	471	14182	8587	7520	9170	573	10075
gene-SAOUHSC_00997	CP000253.1	969198	970415	-	1218	26302	17345	16141	23675	3263	19682
gene-SAOUHSC_00998	CP000253.1	970866	972059	+	1194	12215	7952	2056	1960	91	11556
gene-SAOUHSC_00999	CP000253.1	972596	972874	-	279	12045	11143	19382	14700	2401	7193
gene-SAOUHSC_01000	CP000253.1	972883	973488	-	606	24853	23253	39644	40188	10828	16720
gene-SAOUHSC_01001	CP000253.1	973478	975466	-	1989	73212	72082	131576	148876	56497	53963
gene-SAOUHSC_01002	CP000253.1	975466	976566	-	1101	30609	31940	71270	85454	18297	23069
gene-SAOUHSC_01003	CP000253.1	976868	976990	+	123	81	42	38	46	4	85
gene-SAOUHSC_01005	CP000253.1	977138	977455	-	318	24303	20217	9863	18084	759	18108
gene-SAOUHSC_01007	CP000253.1	978261	979121	-	861	19837	14097	11982	14961	1713	13907
gene-SAOUHSC_01008	CP000253.1	979385	979804	+	420	1784	1938	7004	7387	3190	1220
gene-SAOUHSC_01009	CP000253.1	979791	980915	+	1125	5031	5619	14328	23914	3865	3844
gene-SAOUHSC_01010	CP000253.1	980919	981623	+	705	1514	1596	4099	7397	1798	1144
gene-SAOUHSC_01011	CP000253.1	981623	981886	+	264	1208	1134	2915	3565	459	884
gene-SAOUHSC_01012	CP000253.1	981888	982559	+	672	3544	3517	7481	13394	2257	2704
gene-SAOUHSC_01013	CP000253.1	982552	984741	+	2190	19994	17809	41318	42541	14856	14868
gene-SAOUHSC_01014	CP000253.1	984720	986204	+	1485	21426	17486	40660	45024	8943	16360
gene-SAOUHSC_01015	CP000253.1	986197	987225	+	1029	17874	15324	32412	41213	12011	14717
gene-SAOUHSC_01016	CP000253.1	987228	987794	+	567	11612	9661	18959	29133	4551	9666
gene-SAOUHSC_01017	CP000253.1	987809	989287	+	1479	34318	28798	51131	75158	15894	28036
gene-SAOUHSC_01018	CP000253.1	989309	990556	+	1248	50613	36899	62647	70869	23303	40198
gene-SAOUHSC_01019	CP000253.1	990821	991627	-	807	2560	1544	1012	1064	72	2385
gene-SAOUHSC_01021	CP000253.1	991620	993020	-	1401	6518	5301	4273	4516	964	5645
gene-SAOUHSC_01022	CP000253.1	993035	993610	-	576	1606	1299	2304	2491	488	1392
gene-SAOUHSC_01023	CP000253.1	993974	994093	+	120	215	183	42	45	11	199
gene-SAOUHSC_01024	CP000253.1	994194	994328	-	135	1469	1353	5111	5030	98	750
gene-SAOUHSC_01025	CP000253.1	994480	995775	+	1296	16653	15508	25939	31803	5308	13527
gene-SAOUHSC_01026	CP000253.1	996200	997372	+	1173	1388	1198	2627	4032	528	1008
gene-SAOUHSC_01027	CP000253.1	997426	997968	+	543	7850	7273	20034	14677	5883	5043
gene-SAOUHSC_01028	CP000253.1	998122	998388	+	267	10999	10961	24358	19929	7244	6927
gene-SAOUHSC_01029	CP000253.1	998391	1000109	+	1719	83994	84370	149276	131597	32754	54183
gene-SAOUHSC_01030	CP000253.1	1000346	1000579	-	234	559	340	484	336	13	375
gene-SAOUHSC_01031	CP000253.1	1000777	1002138	+	1362	10556	7745	5298	5609	1090	6449
gene-SAOUHSC_01032	CP000253.1	1002135	1003154	+	1020	8123	5910	4329	5071	294	4893
gene-SAOUHSC_01034	CP000253.1	1003287	1003949	+	663	6632	5628	6135	8706	2584	4012
gene-SAOUHSC_A00992	CP000253.1	1003967	1004122	+	156	1431	1435	1200	1314	401	901
gene-SAOUHSC_01035	CP000253.1	1004298	1005995	-	1698	25286	18041	34295	30279	3179	13750
gene-SAOUHSC_01036	CP000253.1	1005995	1006213	-	219	1879	1299	2988	4493	263	1218
gene-SAOUHSC_01037	CP000253.1	1006242	1006364	-	123	126	138	355	787	5	108
gene-SAOUHSC_01038	CP000253.1	1006694	1007245	-	552	2586	1730	2274	2235	315	1595
gene-SAOUHSC_01039	CP000253.1	1007610	1008236	+	627	3487	2170	5627	6295	260	2109
gene-SAOUHSC_01040	CP000253.1	1008407	1009519	+	1113	36740	33998	33115	21669	7505	25448
gene-SAOUHSC_01041	CP000253.1	1009523	1010500	+	978	28849	24687	26423	15083	12853	19361
gene-SAOUHSC_01042	CP000253.1	1010591	1011883	+	1293	59206	53166	55784	34775	18772	39646
gene-SAOUHSC_01043	CP000253.1	1011887	1013293	+	1407	81787	65132	80943	36976	13100	52311
gene-SAOUHSC_01044	CP000253.1	1013461	1013736	+	276	808	642	1004	1317	240	540
gene-SAOUHSC_01045	CP000253.1	1013880	1014419	+	540	1398	1488	1385	2251	98	1333
gene-SAOUHSC_01046	CP000253.1	1014432	1015526	+	1095	2633	2919	1948	3307	149	2466
gene-SAOUHSC_01047	CP000253.1	1015519	1016316	+	798	1177	1162	655	1051	89	1184
gene-SAOUHSC_01048	CP000253.1	1016322	1017131	+	810	2524	2418	1292	1848	108	2446
gene-SAOUHSC_01049	CP000253.1	1017131	1018204	+	1074	6684	6231	4984	5909	4235	5659
gene-SAOUHSC_01050	CP000253.1	1018278	1019297	+	1020	38377	28822	32272	48074	6489	30311
gene-SAOUHSC_01051	CP000253.1	1019580	1019999	+	420	1259	872	3645	5049	609	676
gene-SAOUHSC_01053	CP000253.1	1020081	1021433	-	1353	2098	1453	2990	3990	446	1383
gene-SAOUHSC_01054	CP000253.1	1021617	1022231	-	615	1355	866	2089	2347	259	565
gene-SAOUHSC_01055	CP000253.1	1022388	1023215	+	828	19669	14909	8985	9252	3418	12677
gene-SAOUHSC_01057	CP000253.1	1023313	1023600	+	288	2178	1726	2857	3314	422	1616
gene-SAOUHSC_01058	CP000253.1	1023662	1025509	+	1848	21388	14995	14543	11768	2407	17657
gene-SAOUHSC_01060	CP000253.1	1025649	1025816	-	168	875	744	1112	1236	134	610
gene-SAOUHSC_01061	CP000253.1	1025818	1026300	-	483	2063	1498	2591	2763	245	1475
gene-SAOUHSC_01062	CP000253.1	1026441	1026716	+	276	2890	2336	6704	4901	349	1944
gene-SAOUHSC_01063	CP000253.1	1027030	1028256	+	1227	4912	3523	6266	7557	872	3402
gene-SAOUHSC_01064	CP000253.1	1028810	1032262	+	3453	18684	14696	53857	51889	13026	12178
gene-SAOUHSC_01065	CP000253.1	1032402	1033472	-	1071	5561	4243	7625	8584	2031	3754
gene-SAOUHSC_01066	CP000253.1	1033753	1034664	+	912	3834	4490	9699	10767	1818	2625
gene-SAOUHSC_01067	CP000253.1	1034689	1035150	+	462	2914	2813	6538	8476	434	2087
gene-SAOUHSC_01068	CP000253.1	1035362	1035565	+	204	80	60	236	459	35	102
gene-SAOUHSC_01069	CP000253.1	1035693	1036514	+	822	3533	2880	5092	6238	670	2303
gene-SAOUHSC_01070	CP000253.1	1036530	1036964	+	435	1905	1508	2321	2576	402	1241
gene-SAOUHSC_01071	CP000253.1	1037027	1037953	-	927	1524	1131	2387	3852	672	863
gene-SAOUHSC_01072	CP000253.1	1038192	1038446	+	255	489	395	1011	1018	35	265
gene-SAOUHSC_01073	CP000253.1	1038449	1038838	-	390	587	367	987	1170	77	386
gene-SAOUHSC_01074	CP000253.1	1038980	1039450	+	471	1282	782	1066	1687	372	976
gene-SAOUHSC_01075	CP000253.1	1039452	1039934	+	483	2624	1560	1840	2272	346	2020
gene-SAOUHSC_01076	CP000253.1	1039996	1041135	-	1140	1193	928	1354	1731	128	786
gene-SAOUHSC_01077	CP000253.1	1041262	1041819	+	558	38899	32649	20363	18235	1621	34653
gene-SAOUHSC_A01041	CP000253.1	1041731	1041955	-	225	1458	1272	825	2387	234	2117
gene-SAOUHSC_01078	CP000253.1	1041899	1042030	+	132	2678	2007	1965	1271	234	2277
gene-SAOUHSC_01079	CP000253.1	1042227	1044164	-	1938	1876	1345	519	471	75	1428
gene-SAOUHSC_01081	CP000253.1	1044368	1045420	-	1053	1028	634	1618	2933	407	588
gene-SAOUHSC_01082	CP000253.1	1045629	1046312	+	684	279	209	369	419	38	187
gene-SAOUHSC_01084	CP000253.1	1046312	1047388	+	1077	482	284	359	510	17	321
gene-SAOUHSC_01085	CP000253.1	1047415	1048263	+	849	421	273	205	252	18	251
gene-SAOUHSC_01086	CP000253.1	1048276	1049052	+	777	207	128	109	145	17	144
gene-SAOUHSC_01087	CP000253.1	1048947	1049240	+	294	91	63	45	50	6	70
gene-SAOUHSC_01088	CP000253.1	1049302	1050036	+	735	149	85	77	103	13	109
gene-SAOUHSC_01089	CP000253.1	1050055	1050378	+	324	151	70	56	103	3	113
gene-SAOUHSC_01090	CP000253.1	1050415	1050522	+	108	14	5	7	12	0	5
gene-SAOUHSC_01091	CP000253.1	1050762	1051502	+	741	2410	1825	4569	4813	685	1702
gene-SAOUHSC_01092	CP000253.1	1051883	1052941	+	1059	1066	918	1431	1631	420	682
gene-SAOUHSC_01093	CP000253.1	1052941	1055343	+	2403	5283	3767	8009	10092	1610	3513
gene-SAOUHSC_01095	CP000253.1	1055514	1056452	-	939	744	533	975	1066	273	428
gene-SAOUHSC_01096	CP000253.1	1056822	1057082	+	261	1519	1220	1716	2074	202	1097
gene-SAOUHSC_01097	CP000253.1	1057090	1057611	+	522	2630	1930	2192	2144	90	1690
gene-SAOUHSC_01098	CP000253.1	1057684	1059396	+	1713	5616	4362	4362	4065	334	3167
gene-SAOUHSC_01099	CP000253.1	1059406	1061754	+	2349	10287	8407	9043	8904	1514	6624
gene-SAOUHSC_01100	CP000253.1	1061927	1062241	+	315	9507	7682	16088	13662	1384	4184
gene-SAOUHSC_01101	CP000253.1	1062304	1062399	-	96	186	118	169	215	4	131
gene-SAOUHSC_01102	CP000253.1	1062634	1064346	+	1713	4987	4590	6544	8151	1656	3254
gene-SAOUHSC_01103	CP000253.1	1064670	1065284	+	615	8415	8567	12832	12467	1384	5937
gene-SAOUHSC_01104	CP000253.1	1065336	1067102	+	1767	52389	52620	50041	57134	20125	37515
gene-SAOUHSC_01105	CP000253.1	1067102	1067917	+	816	38795	36207	30401	27635	5691	27260
gene-SAOUHSC_01106	CP000253.1	1068153	1068953	+	801	4597	4202	7480	9319	2110	2737
gene-SAOUHSC_01107	CP000253.1	1068965	1069552	+	588	3102	2622	4346	4877	525	1849
gene-SAOUHSC_01108	CP000253.1	1069545	1070048	+	504	3490	3206	4692	5742	286	1990
gene-SAOUHSC_01109	CP000253.1	1070176	1070343	+	168	1	0	5	2	0	2
gene-SAOUHSC_01110	CP000253.1	1070537	1070866	+	330	15008	9879	21245	8992	249	7904
gene-SAOUHSC_01111	CP000253.1	1071183	1071275	-	93	6	6	6	1	1	6
gene-SAOUHSC_01112	CP000253.1	1071235	1071636	-	402	1661	1234	1357	755	23	1077
gene-SAOUHSC_01113	CP000253.1	1072308	1072814	+	507	1160	712	543	552	40	1202
gene-SAOUHSC_01114	CP000253.1	1073073	1073570	+	498	7297	5168	9179	4843	462	4302
gene-SAOUHSC_01115	CP000253.1	1073724	1074074	+	351	4965	3200	5906	3381	142	3034
gene-SAOUHSC_01118	CP000253.1	1074500	1074745	+	246	693	494	654	578	377	397
gene-SAOUHSC_A01079	CP000253.1	1074797	1074952	+	156	57	51	36	22	9	44
gene-SAOUHSC_01119	CP000253.1	1074896	1075081	-	186	238	99	330	212	22	155
gene-SAOUHSC_A01081	CP000253.1	1075291	1075509	-	219	62	47	321	417	67	113
gene-SAOUHSC_01120	CP000253.1	1075703	1075936	-	234	1019	784	1855	1788	117	759
gene-SAOUHSC_01121	CP000253.1	1076413	1077372	-	960	582541	377827	33205	30644	2886	420517
gene-SAOUHSC_01122	CP000253.1	1078045	1078191	+	147	6	5	2	1	0	6
gene-SAOUHSC_01123	CP000253.1	1078148	1078372	+	225	2142	1480	640	333	8	1842
gene-SAOUHSC_01124	CP000253.1	1078816	1079532	-	717	1187	820	434	536	42	1067
gene-SAOUHSC_01125	CP000253.1	1079640	1080365	-	726	749	499	293	311	23	640
gene-SAOUHSC_01127	CP000253.1	1080460	1081185	-	726	759	593	344	413	37	616
gene-SAOUHSC_01128	CP000253.1	1081623	1082624	+	1002	970	806	388	399	79	733
gene-SAOUHSC_01129	CP000253.1	1082647	1083579	+	933	2084	1479	567	762	168	1565
gene-SAOUHSC_01130	CP000253.1	1083817	1085307	+	1491	4031	3295	2794	4098	1465	3216
gene-SAOUHSC_01131	CP000253.1	1085615	1085842	+	228	854	641	1332	1192	42	718
gene-SAOUHSC_01133	CP000253.1	1086147	1087094	-	948	769	589	1635	1764	216	602
gene-SAOUHSC_01134	CP000253.1	1087343	1087531	+	189	119	65	203	234	9	62
gene-SAOUHSC_T0006	CP000253.1	1088006	1088079	-	74	274	357	487	381	96	115
gene-SAOUHSC_01135	CP000253.1	1088443	1088577	+	135	35708	13266	1331	1118	155	29621
gene-SAOUHSC_01136	CP000253.1	1088634	1088768	+	135	56967	24880	2278	875	719	44764
gene-SAOUHSC_01137	CP000253.1	1088892	1089587	+	696	2711	1518	1090	1513	178	2444
gene-SAOUHSC_01138	CP000253.1	1089696	1090136	-	441	6698	4676	4820	6465	356	5277
gene-SAOUHSC_01139	CP000253.1	1090331	1090558	+	228	1818	1167	695	952	20	1746
gene-SAOUHSC_01140	CP000253.1	1090500	1090661	-	162	1480	1102	624	589	353	1275
gene-SAOUHSC_01141	CP000253.1	1090750	1091952	+	1203	23559	16678	7078	6452	828	21654
gene-SAOUHSC_01142	CP000253.1	1092096	1092527	+	432	10368	9163	34635	24048	3588	5864
gene-SAOUHSC_01143	CP000253.1	1092564	1093478	+	915	11648	10239	41469	39370	13641	6779
gene-SAOUHSC_01144	CP000253.1	1093492	1093893	+	402	4830	3282	7451	9453	970	2928
gene-SAOUHSC_01145	CP000253.1	1093874	1096108	+	2235	15722	12212	19396	15947	4250	10305
gene-SAOUHSC_01146	CP000253.1	1096400	1097365	+	966	1694	1444	2369	1559	454	1193
gene-SAOUHSC_01147	CP000253.1	1097367	1098716	+	1350	4254	3612	6001	5594	941	2770
gene-SAOUHSC_01148	CP000253.1	1098732	1100051	+	1320	6956	6265	10272	12932	1854	5212
gene-SAOUHSC_01149	CP000253.1	1100157	1101569	+	1413	23421	23176	53202	68923	5734	16343
gene-SAOUHSC_01150	CP000253.1	1101602	1102774	+	1173	43171	38427	89422	102792	44106	28676
gene-SAOUHSC_01152	CP000253.1	1103160	1103825	+	666	2325	2021	2927	4180	349	1577
gene-SAOUHSC_01153	CP000253.1	1103849	1104517	+	669	17045	15235	18668	21535	1466	13837
gene-SAOUHSC_01154	CP000253.1	1104514	1105077	+	564	23346	22028	21538	20859	6010	18164
gene-SAOUHSC_01155	CP000253.1	1105089	1105379	+	291	7055	5141	6465	4997	520	6709
gene-SAOUHSC_01156	CP000253.1	1105462	1106268	+	807	7467	6458	5531	7507	267	6179
gene-SAOUHSC_01158	CP000253.1	1106292	1106909	+	618	28719	21722	20530	26955	5288	23625
gene-SAOUHSC_01159	CP000253.1	1107130	1109883	+	2754	5442	3992	7826	11403	3081	3218
gene-SAOUHSC_01160	CP000253.1	1110173	1110970	+	798	1421	1121	1952	2463	177	847
gene-SAOUHSC_01161	CP000253.1	1111031	1111240	-	210	283	136	299	448	24	209
gene-SAOUHSC_01162	CP000253.1	1111794	1112285	+	492	1488	1344	1356	1900	168	1559
gene-SAOUHSC_01163	CP000253.1	1112285	1113202	+	918	9290	7948	6219	7514	1484	8288
gene-SAOUHSC_01164	CP000253.1	1113602	1114129	+	528	2400	1402	1919	1425	148	1358
gene-SAOUHSC_01165	CP000253.1	1114347	1115654	+	1308	1637	1061	7370	2611	140	1137
gene-SAOUHSC_01166	CP000253.1	1115682	1116563	+	882	1290	863	12101	5148	645	897
gene-SAOUHSC_01168	CP000253.1	1116581	1117855	+	1275	2469	1812	17919	7108	1218	1784
gene-SAOUHSC_01169	CP000253.1	1117857	1118957	+	1101	2162	1515	13777	4358	323	1490
gene-SAOUHSC_01170	CP000253.1	1118950	1122123	+	3174	7722	5078	35645	17354	4130	6119
gene-SAOUHSC_01171	CP000253.1	1122233	1122925	+	693	1863	1307	5160	3220	319	1552
gene-SAOUHSC_01172	CP000253.1	1122925	1123536	+	612	1908	1154	4174	2202	288	1590
gene-SAOUHSC_01173	CP000253.1	1123566	1123778	+	213	2066	1363	2525	3048	159	1586
gene-SAOUHSC_01174	CP000253.1	1124215	1124616	+	402	3181	2448	2693	2427	640	2255
gene-SAOUHSC_01175	CP000253.1	1124879	1126576	-	1698	10593	9129	7847	6650	522	6902
gene-SAOUHSC_01176	CP000253.1	1126851	1127474	+	624	6174	5516	19228	24576	1942	5049
gene-SAOUHSC_01177	CP000253.1	1127474	1127692	+	219	2507	2314	5729	7073	747	2011
gene-SAOUHSC_01178	CP000253.1	1127908	1129107	+	1200	3064	2521	3008	3440	530	2004
gene-SAOUHSC_01179	CP000253.1	1129107	1131515	+	2409	7477	5628	6141	6761	1818	5356
gene-SAOUHSC_01180	CP000253.1	1132021	1132974	+	954	1128	848	510	470	25	881
gene-SAOUHSC_01181	CP000253.1	1133137	1133415	-	279	5942	6395	13104	15625	2046	3365
gene-SAOUHSC_01182	CP000253.1	1133639	1134127	+	489	2549	2054	1724	2422	157	2133
gene-SAOUHSC_01183	CP000253.1	1134120	1135055	+	936	6789	5771	4375	6469	1204	5902
gene-SAOUHSC_01184	CP000253.1	1135052	1136359	+	1308	8827	6556	5933	8136	1155	7292
gene-SAOUHSC_01185	CP000253.1	1136362	1137456	+	1095	9037	7283	6688	9339	1639	7793
gene-SAOUHSC_01186	CP000253.1	1137463	1138206	+	744	4693	4052	3642	5792	1795	4391
gene-SAOUHSC_01187	CP000253.1	1138203	1140197	+	1995	29403	19764	11596	14458	2651	26491
gene-SAOUHSC_01188	CP000253.1	1140443	1141300	+	858	2845	2297	3135	3526	381	2152
gene-SAOUHSC_01189	CP000253.1	1141301	1141945	+	645	2757	2155	2512	2273	222	2123
gene-SAOUHSC_01190	CP000253.1	1141952	1142593	+	642	3748	2728	2850	3140	500	2995
gene-SAOUHSC_01191	CP000253.1	1142974	1143162	-	189	81703	77592	132835	107339	33131	43657
gene-SAOUHSC_01192	CP000253.1	1143605	1143979	+	375	5385	4582	3290	3844	489	3964
gene-SAOUHSC_01193	CP000253.1	1143994	1145640	+	1647	22108	16404	13845	12648	2297	15148
gene-SAOUHSC_01194	CP000253.1	1145830	1147890	+	2061	5090	4263	7432	7109	812	2773
gene-SAOUHSC_01196	CP000253.1	1148093	1148665	+	573	3084	2798	10202	10282	1110	1912
gene-SAOUHSC_01197	CP000253.1	1148670	1149656	+	987	5174	5483	19000	19652	6631	3436
gene-SAOUHSC_01198	CP000253.1	1149649	1150575	+	927	5626	5742	20852	18847	3893	3776
gene-SAOUHSC_01199	CP000253.1	1150568	1151302	+	735	5976	5966	22228	21069	5664	3858
gene-SAOUHSC_01200	CP000253.1	1151425	1151523	-	99	575	577	2429	5773	2850	509
gene-SAOUHSC_01201	CP000253.1	1151545	1151778	+	234	6024	4895	27569	19450	1633	3331
gene-SAOUHSC_01203	CP000253.1	1151894	1152625	+	732	721	602	1361	1624	319	550
gene-SAOUHSC_01204	CP000253.1	1152772	1156338	+	3567	5089	4098	5623	6462	712	3623
gene-SAOUHSC_01205	CP000253.1	1156338	1157588	+	1251	2723	2219	2700	3420	831	2193
gene-SAOUHSC_01206	CP000253.1	1157575	1157907	+	333	845	644	948	2001	95	778
gene-SAOUHSC_01207	CP000253.1	1157933	1159300	+	1368	11601	9418	12098	14740	2226	8310
gene-SAOUHSC_01208	CP000253.1	1159735	1160010	+	276	15127	9676	4354	5036	1149	9250
gene-SAOUHSC_01209	CP000253.1	1160198	1160701	+	504	2411	1703	613	737	77	1954
gene-SAOUHSC_01210	CP000253.1	1160701	1161438	+	738	5908	4396	1311	1463	417	4758
gene-SAOUHSC_01211	CP000253.1	1161541	1161891	+	351	119977	100167	54082	17812	4321	88754
gene-SAOUHSC_01212	CP000253.1	1162045	1162206	+	162	58	48	31	20	1	48
gene-SAOUHSC_01213	CP000253.1	1162135	1164741	-	2607	3363	2536	3371	3951	332	2405
gene-SAOUHSC_01214	CP000253.1	1165142	1166026	+	885	2163	1736	2145	2980	394	1504
gene-SAOUHSC_01215	CP000253.1	1166010	1166777	+	768	3057	2300	2364	3391	910	2422
gene-SAOUHSC_01216	CP000253.1	1166886	1168052	+	1167	34933	38089	29084	36404	20311	25003
gene-SAOUHSC_01218	CP000253.1	1168074	1168982	+	909	44986	44652	29153	32947	18009	31252
gene-SAOUHSC_01219	CP000253.1	1169209	1170327	+	1119	1608	1152	389	314	41	1312
gene-SAOUHSC_01220	CP000253.1	1170355	1171599	+	1245	1369	840	381	384	26	1201
gene-SAOUHSC_01221	CP000253.1	1171904	1172644	+	741	294	172	170	180	28	225
gene-SAOUHSC_01222	CP000253.1	1172818	1174893	+	2076	18947	17164	21615	33703	9513	16044
gene-SAOUHSC_01223	CP000253.1	1175049	1176356	+	1308	19405	15676	15349	25979	8933	16655
gene-SAOUHSC_01224	CP000253.1	1176773	1177669	+	897	3574	3643	6913	8798	1611	2168
gene-SAOUHSC_01225	CP000253.1	1177666	1178211	+	546	4071	4522	6527	8103	3274	2567
gene-SAOUHSC_01226	CP000253.1	1178277	1179680	+	1404	11111	11564	18254	22010	4093	7300
gene-SAOUHSC_01228	CP000253.1	1179705	1180478	+	774	6767	6147	13405	16725	1963	4253
gene-SAOUHSC_01230	CP000253.1	1180529	1180621	+	93	51	40	59	48	14	28
gene-SAOUHSC_01232	CP000253.1	1180857	1181588	+	732	281853	244680	35062	27291	3690	243085
gene-SAOUHSC_01233	CP000253.1	1181622	1181735	+	114	11948	8286	2097	2309	114	12430
gene-SAOUHSC_01234	CP000253.1	1181770	1182651	+	882	144345	119179	35144	28719	5798	116009
gene-SAOUHSC_01235	CP000253.1	1182788	1183510	+	723	3798	2773	2305	2319	728	2508
gene-SAOUHSC_01236	CP000253.1	1183529	1184083	+	555	7319	5205	4069	4029	706	5387
gene-SAOUHSC_01237	CP000253.1	1184456	1185226	+	771	1755	1629	2528	2998	251	1459
gene-SAOUHSC_01238	CP000253.1	1185233	1186015	+	783	2238	1815	2102	1962	364	1733
gene-SAOUHSC_01239	CP000253.1	1186354	1187538	+	1185	6111	4427	6553	8444	1257	4254
gene-SAOUHSC_01240	CP000253.1	1187558	1189261	+	1704	15138	11411	17738	19582	4387	10557
gene-SAOUHSC_01241	CP000253.1	1189525	1193835	+	4311	38039	26912	18590	18367	4265	28785
gene-SAOUHSC_01242	CP000253.1	1194125	1194592	+	468	6781	5651	2661	2926	431	5084
