# Program:featureCounts v1.4.6-p3; Command:"../subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-s" "1" "-T" "2" "-a" "../annotation.gff" "-o" "counts_final.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_01002	CP000253.1	975466	976566	-	1101	30341	31803	71168	85386	18285	22905
gene-SAOUHSC_01003	CP000253.1	976868	976990	+	123	56	15	28	37	3	53
gene-SAOUHSC_01005	CP000253.1	977138	977455	-	318	24247	20181	9827	18062	759	18075
gene-SAOUHSC_01007	CP000253.1	978261	979121	-	861	19719	14006	11949	14943	1713	13806
gene-SAOUHSC_01008	CP000253.1	979385	979804	+	420	1662	1872	6978	7376	3187	1145
gene-SAOUHSC_01009	CP000253.1	979791	980915	+	1125	4796	5485	14276	23865	3863	3667
gene-SAOUHSC_01010	CP000253.1	980919	981623	+	705	1438	1558	4036	7304	1797	1087
gene-SAOUHSC_01011	CP000253.1	981623	981886	+	264	1200	1130	2913	3561	459	881
gene-SAOUHSC_01012	CP000253.1	981888	982559	+	672	3494	3488	7474	13383	2256	2667
gene-SAOUHSC_01013	CP000253.1	982552	984741	+	2190	19703	17626	41222	42481	14853	14658
gene-SAOUHSC_01014	CP000253.1	984720	986204	+	1485	21154	17338	40587	44981	8939	16211
gene-SAOUHSC_01015	CP000253.1	986197	987225	+	1029	17738	15235	32383	41188	12009	14623
gene-SAOUHSC_01016	CP000253.1	987228	987794	+	567	11555	9613	18917	29111	4551	9633
gene-SAOUHSC_01017	CP000253.1	987809	989287	+	1479	34143	28679	51092	75112	15891	27919
gene-SAOUHSC_01018	CP000253.1	989309	990556	+	1248	50444	36783	62567	70792	23300	40078
gene-SAOUHSC_01019	CP000253.1	990821	991627	-	807	2467	1484	955	1009	67	2325
gene-SAOUHSC_01021	CP000253.1	991620	993020	-	1401	5900	4872	3887	4210	907	5270
gene-SAOUHSC_01022	CP000253.1	993035	993610	-	576	1516	1222	2289	2472	480	1334
gene-SAOUHSC_01023	CP000253.1	993974	994093	+	120	96	59	27	31	9	71
gene-SAOUHSC_01024	CP000253.1	994194	994328	-	135	1460	1347	5100	5015	98	742
gene-SAOUHSC_01025	CP000253.1	994480	995775	+	1296	16341	15319	25782	31665	5299	13297
gene-SAOUHSC_01026	CP000253.1	996200	997372	+	1173	1142	1016	2507	3955	513	830
gene-SAOUHSC_01027	CP000253.1	997426	997968	+	543	7795	7251	20019	14663	5883	5003
gene-SAOUHSC_01028	CP000253.1	998122	998388	+	267	10980	10945	24345	19919	7243	6911
gene-SAOUHSC_01029	CP000253.1	998391	1000109	+	1719	83810	84261	149184	131534	32749	54082
gene-SAOUHSC_01030	CP000253.1	1000346	1000579	-	234	536	302	455	304	11	340
gene-SAOUHSC_01031	CP000253.1	1000777	1002138	+	1362	10086	7460	5191	5512	1085	6135
gene-SAOUHSC_01032	CP000253.1	1002135	1003154	+	1020	7992	5845	4316	5054	294	4809
gene-SAOUHSC_01034	CP000253.1	1003287	1003949	+	663	6587	5607	6106	8698	2579	3979
gene-SAOUHSC_A00992	CP000253.1	1003967	1004122	+	156	1412	1422	1181	1295	399	895
gene-SAOUHSC_01035	CP000253.1	1004298	1005995	-	1698	24743	17655	34011	30026	3137	13384
gene-SAOUHSC_01036	CP000253.1	1005995	1006213	-	219	1810	1256	2959	4473	260	1176
gene-SAOUHSC_01037	CP000253.1	1006242	1006364	-	123	119	138	354	785	5	101
gene-SAOUHSC_01038	CP000253.1	1006694	1007245	-	552	2199	1410	2075	2062	290	1304
gene-SAOUHSC_01039	CP000253.1	1007610	1008236	+	627	3452	2158	5620	6293	260	2096
gene-SAOUHSC_01040	CP000253.1	1008407	1009519	+	1113	36550	33862	33066	21649	7501	25329
gene-SAOUHSC_01041	CP000253.1	1009523	1010500	+	978	28665	24581	26377	15055	12838	19257
gene-SAOUHSC_01042	CP000253.1	1010591	1011883	+	1293	58935	52996	55739	34749	18769	39525
gene-SAOUHSC_01043	CP000253.1	1011887	1013293	+	1407	81585	65018	80881	36960	13099	52208
gene-SAOUHSC_01044	CP000253.1	1013461	1013736	+	276	772	623	1000	1302	238	516
gene-SAOUHSC_01045	CP000253.1	1013880	1014419	+	540	1280	1423	1267	2166	87	1246
gene-SAOUHSC_01046	CP000253.1	1014432	1015526	+	1095	2386	2766	1717	3023	129	2319
gene-SAOUHSC_01047	CP000253.1	1015519	1016316	+	798	1107	1117	617	1027	84	1128
gene-SAOUHSC_01048	CP000253.1	1016322	1017131	+	810	2420	2362	1246	1814	108	2392
gene-SAOUHSC_01049	CP000253.1	1017131	1018204	+	1074	6584	6174	4954	5880	4232	5590
gene-SAOUHSC_01050	CP000253.1	1018278	1019297	+	1020	38266	28772	32214	48036	6484	30254
gene-SAOUHSC_01051	CP000253.1	1019580	1019999	+	420	1234	856	3629	5025	606	654
gene-SAOUHSC_01053	CP000253.1	1020081	1021433	-	1353	1004	558	496	600	51	748
gene-SAOUHSC_01054	CP000253.1	1021617	1022231	-	615	1124	695	1742	2060	241	445
gene-SAOUHSC_01055	CP000253.1	1022388	1023215	+	828	19591	14845	8914	9204	3410	12638
gene-SAOUHSC_01057	CP000253.1	1023313	1023600	+	288	155	125	148	111	4	96
gene-SAOUHSC_01058	CP000253.1	1023662	1025509	+	1848	20882	14682	14282	11572	2387	17386
gene-SAOUHSC_01060	CP000253.1	1025649	1025816	-	168	852	728	1085	1218	132	586
gene-SAOUHSC_01061	CP000253.1	1025818	1026300	-	483	1815	1267	2458	2626	240	1258
gene-SAOUHSC_01062	CP000253.1	1026441	1026716	+	276	2811	2278	6670	4890	347	1888
gene-SAOUHSC_01063	CP000253.1	1027030	1028256	+	1227	4660	3374	6184	7480	862	3253
gene-SAOUHSC_01064	CP000253.1	1028810	1032262	+	3453	18253	14449	53757	51824	13019	11930
gene-SAOUHSC_01065	CP000253.1	1032402	1033472	-	1071	5347	4053	7385	8293	1924	3619
gene-SAOUHSC_01066	CP000253.1	1033753	1034664	+	912	3648	4387	9639	10722	1816	2503
gene-SAOUHSC_01067	CP000253.1	1034689	1035150	+	462	2878	2782	6523	8445	434	2067
gene-SAOUHSC_01068	CP000253.1	1035362	1035565	+	204	70	56	230	452	34	88
gene-SAOUHSC_01069	CP000253.1	1035693	1036514	+	822	3475	2854	5084	6232	670	2275
gene-SAOUHSC_01070	CP000253.1	1036530	1036964	+	435	1895	1499	2319	2571	401	1232
gene-SAOUHSC_01071	CP000253.1	1037027	1037953	-	927	1426	1061	2307	3797	668	795
gene-SAOUHSC_01072	CP000253.1	1038192	1038446	+	255	491	396	987	998	27	265
gene-SAOUHSC_01073	CP000253.1	1038449	1038838	-	390	199	150	399	329	29	114
gene-SAOUHSC_01074	CP000253.1	1038980	1039450	+	471	1256	777	1059	1682	372	961
gene-SAOUHSC_01075	CP000253.1	1039452	1039934	+	483	2603	1550	1838	2266	346	2007
gene-SAOUHSC_01076	CP000253.1	1039996	1041135	-	1140	349	243	451	493	54	195
gene-SAOUHSC_01077	CP000253.1	1041262	1041819	+	558	48631	40226	25225	24966	3105	44276
gene-SAOUHSC_A01041	CP000253.1	1041731	1041955	-	225	29	15	11	12	0	9
gene-SAOUHSC_01078	CP000253.1	1041899	1042030	+	132	9348	6191	5372	6633	784	9074
gene-SAOUHSC_01079	CP000253.1	1042227	1044164	-	1938	1103	725	355	405	72	744
gene-SAOUHSC_01081	CP000253.1	1044368	1045420	-	1053	855	533	1561	2896	404	466
gene-SAOUHSC_01082	CP000253.1	1045629	1046312	+	684	194	165	324	381	35	119
gene-SAOUHSC_01084	CP000253.1	1046312	1047388	+	1077	390	256	342	500	16	259
gene-SAOUHSC_01085	CP000253.1	1047415	1048263	+	849	303	217	152	207	17	176
gene-SAOUHSC_01086	CP000253.1	1048276	1049052	+	777	103	74	68	115	10	69
gene-SAOUHSC_01087	CP000253.1	1048947	1049240	+	294	51	43	33	34	6	35
gene-SAOUHSC_01088	CP000253.1	1049302	1050036	+	735	139	81	76	100	13	98
gene-SAOUHSC_01089	CP000253.1	1050055	1050378	+	324	100	53	43	87	3	71
gene-SAOUHSC_01090	CP000253.1	1050415	1050522	+	108	6	2	1	0	0	1
gene-SAOUHSC_01091	CP000253.1	1050762	1051502	+	741	2298	1764	4522	4789	682	1625
gene-SAOUHSC_01092	CP000253.1	1051883	1052941	+	1059	878	820	1404	1591	420	589
gene-SAOUHSC_01093	CP000253.1	1052941	1055343	+	2403	5051	3646	7919	10019	1603	3393
gene-SAOUHSC_01095	CP000253.1	1055514	1056452	-	939	677	496	963	1055	264	389
gene-SAOUHSC_01096	CP000253.1	1056822	1057082	+	261	1467	1190	1662	2042	199	1069
gene-SAOUHSC_01097	CP000253.1	1057090	1057611	+	522	2540	1875	2129	2084	84	1644
gene-SAOUHSC_01098	CP000253.1	1057684	1059396	+	1713	5324	4235	4236	3949	332	3000
gene-SAOUHSC_01099	CP000253.1	1059406	1061754	+	2349	10005	8261	8953	8835	1510	6447
gene-SAOUHSC_01100	CP000253.1	1061927	1062241	+	315	9453	7649	16061	13650	1384	4145
gene-SAOUHSC_01101	CP000253.1	1062304	1062399	-	96	26	8	12	6	0	17
gene-SAOUHSC_01102	CP000253.1	1062634	1064346	+	1713	4720	4436	6495	8127	1650	3085
gene-SAOUHSC_01103	CP000253.1	1064670	1065284	+	615	8329	8513	12802	12450	1381	5868
gene-SAOUHSC_01104	CP000253.1	1065336	1067102	+	1767	52116	52424	49930	57046	20094	37324
gene-SAOUHSC_01105	CP000253.1	1067102	1067917	+	816	38636	36065	30234	27498	5641	27136
gene-SAOUHSC_01106	CP000253.1	1068153	1068953	+	801	4044	3694	6414	7930	1500	2352
gene-SAOUHSC_01107	CP000253.1	1068965	1069552	+	588	3038	2589	4319	4859	524	1813
gene-SAOUHSC_01108	CP000253.1	1069545	1070048	+	504	3443	3178	4645	5716	286	1947
gene-SAOUHSC_01109	CP000253.1	1070176	1070343	+	168	0	0	4	2	0	2
gene-SAOUHSC_01110	CP000253.1	1070537	1070866	+	330	14985	9871	21228	8986	247	7895
gene-SAOUHSC_01111	CP000253.1	1071183	1071275	-	93	1	0	2	1	0	3
gene-SAOUHSC_01112	CP000253.1	1071235	1071636	-	402	792	472	586	440	14	459
gene-SAOUHSC_01113	CP000253.1	1072308	1072814	+	507	1119	694	524	536	40	1165
gene-SAOUHSC_01114	CP000253.1	1073073	1073570	+	498	7271	5148	9158	4834	462	4285
gene-SAOUHSC_01115	CP000253.1	1073724	1074074	+	351	4948	3190	5891	3376	142	3027
gene-SAOUHSC_01118	CP000253.1	1074500	1074745	+	246	341	220	119	106	45	196
gene-SAOUHSC_A01079	CP000253.1	1074797	1074952	+	156	63	43	24	24	5	54
gene-SAOUHSC_01119	CP000253.1	1074896	1075081	-	186	779	443	1074	853	57	619
gene-SAOUHSC_A01081	CP000253.1	1075291	1075509	-	219	44	34	285	375	65	99
gene-SAOUHSC_01120	CP000253.1	1075703	1075936	-	234	969	751	1808	1757	116	708
gene-SAOUHSC_01121	CP000253.1	1076413	1077372	-	960	582144	377593	33086	30566	2871	420344
gene-SAOUHSC_01122	CP000253.1	1078045	1078191	+	147	5	5	1	0	0	5
gene-SAOUHSC_01123	CP000253.1	1078148	1078372	+	225	2139	1479	637	333	8	1840
gene-SAOUHSC_01124	CP000253.1	1078816	1079532	-	717	762	467	237	325	29	674
gene-SAOUHSC_01125	CP000253.1	1079640	1080365	-	726	470	290	168	213	18	347
gene-SAOUHSC_01127	CP000253.1	1080460	1081185	-	726	475	354	246	333	27	370
gene-SAOUHSC_01128	CP000253.1	1081623	1082624	+	1002	686	612	341	379	74	514
gene-SAOUHSC_01129	CP000253.1	1082647	1083579	+	933	1913	1400	529	736	166	1435
gene-SAOUHSC_01130	CP000253.1	1083817	1085307	+	1491	3485	2924	2553	3879	1398	2803
gene-SAOUHSC_01131	CP000253.1	1085615	1085842	+	228	844	630	1327	1172	40	703
gene-SAOUHSC_01133	CP000253.1	1086147	1087094	-	948	316	203	456	665	107	302
gene-SAOUHSC_01134	CP000253.1	1087343	1087531	+	189	119	65	202	234	9	61
gene-SAOUHSC_T0006	CP000253.1	1088006	1088079	-	74	254	337	482	370	93	108
gene-SAOUHSC_01135	CP000253.1	1088443	1088577	+	135	35641	13241	1327	1105	154	29587
gene-SAOUHSC_01136	CP000253.1	1088634	1088768	+	135	56947	24867	2273	869	717	44753
gene-SAOUHSC_01137	CP000253.1	1088892	1089587	+	696	2606	1439	999	1392	161	2338
gene-SAOUHSC_01138	CP000253.1	1089696	1090136	-	441	4564	3421	4236	5841	320	3067
gene-SAOUHSC_01139	CP000253.1	1090331	1090558	+	228	3880	2618	1593	1994	72	3541
gene-SAOUHSC_01140	CP000253.1	1090500	1090661	-	162	50	34	22	26	10	28
gene-SAOUHSC_01141	CP000253.1	1090750	1091952	+	1203	23387	16574	7048	6437	826	21563
gene-SAOUHSC_01142	CP000253.1	1092096	1092527	+	432	10191	9058	34346	24026	3580	5793
gene-SAOUHSC_01143	CP000253.1	1092564	1093478	+	915	11509	10161	41428	39341	13636	6695
gene-SAOUHSC_01144	CP000253.1	1093492	1093893	+	402	4812	3274	7439	9449	969	2914
gene-SAOUHSC_01145	CP000253.1	1093874	1096108	+	2235	15154	11898	19303	15908	4246	9974
gene-SAOUHSC_01146	CP000253.1	1096400	1097365	+	966	1469	1314	2301	1510	450	1031
gene-SAOUHSC_01147	CP000253.1	1097367	1098716	+	1350	4026	3479	5946	5526	939	2654
gene-SAOUHSC_01148	CP000253.1	1098732	1100051	+	1320	6802	6201	10226	12916	1854	5127
gene-SAOUHSC_01149	CP000253.1	1100157	1101569	+	1413	23249	23079	53148	68868	5729	16232
gene-SAOUHSC_01150	CP000253.1	1101602	1102774	+	1173	42911	38283	89353	102741	44101	28531
gene-SAOUHSC_01152	CP000253.1	1103160	1103825	+	666	2199	1968	2885	4150	349	1507
gene-SAOUHSC_01153	CP000253.1	1103849	1104517	+	669	16942	15182	18632	21512	1466	13790
gene-SAOUHSC_01154	CP000253.1	1104514	1105077	+	564	23199	21943	21455	20779	5994	18085
gene-SAOUHSC_01155	CP000253.1	1105089	1105379	+	291	7030	5128	6457	4992	519	6694
gene-SAOUHSC_01156	CP000253.1	1105462	1106268	+	807	7405	6415	5510	7488	267	6117
gene-SAOUHSC_01158	CP000253.1	1106292	1106909	+	618	28630	21681	20509	26935	5286	23568
gene-SAOUHSC_01159	CP000253.1	1107130	1109883	+	2754	5049	3789	7738	11323	3068	3015
gene-SAOUHSC_01160	CP000253.1	1110173	1110970	+	798	1372	1091	1904	2418	176	803
gene-SAOUHSC_01161	CP000253.1	1111031	1111240	-	210	6	3	3	7	0	5
gene-SAOUHSC_01162	CP000253.1	1111794	1112285	+	492	1388	1291	1300	1867	167	1473
gene-SAOUHSC_01163	CP000253.1	1112285	1113202	+	918	9083	7824	6144	7433	1474	8148
gene-SAOUHSC_01164	CP000253.1	1113602	1114129	+	528	2011	1203	1701	1250	120	1132
gene-SAOUHSC_01165	CP000253.1	1114347	1115654	+	1308	1366	881	7209	2495	126	960
gene-SAOUHSC_01166	CP000253.1	1115682	1116563	+	882	1191	803	12078	5137	645	830
gene-SAOUHSC_01168	CP000253.1	1116581	1117855	+	1275	2116	1609	17808	7018	1202	1554
gene-SAOUHSC_01169	CP000253.1	1117857	1118957	+	1101	1902	1340	13696	4287	315	1311
gene-SAOUHSC_01170	CP000253.1	1118950	1122123	+	3174	7192	4715	35398	17102	4097	5805
gene-SAOUHSC_01171	CP000253.1	1122233	1122925	+	693	1780	1247	5124	3193	317	1486
gene-SAOUHSC_01172	CP000253.1	1122925	1123536	+	612	1842	1121	4142	2164	284	1560
gene-SAOUHSC_01173	CP000253.1	1123566	1123778	+	213	2061	1363	2523	3044	159	1583
gene-SAOUHSC_01174	CP000253.1	1124215	1124616	+	402	3142	2418	2668	2417	640	2235
gene-SAOUHSC_01175	CP000253.1	1124879	1126576	-	1698	9912	8602	7070	5893	492	6374
gene-SAOUHSC_01176	CP000253.1	1126851	1127474	+	624	6094	5474	19190	24556	1941	4999
gene-SAOUHSC_01177	CP000253.1	1127474	1127692	+	219	2475	2290	5713	7061	747	1987
gene-SAOUHSC_01178	CP000253.1	1127908	1129107	+	1200	2919	2419	2963	3408	527	1913
gene-SAOUHSC_01179	CP000253.1	1129107	1131515	+	2409	7198	5481	6083	6715	1812	5183
gene-SAOUHSC_01180	CP000253.1	1132021	1132974	+	954	972	732	450	453	22	762
gene-SAOUHSC_01181	CP000253.1	1133137	1133415	-	279	5901	6348	13090	15608	2046	3332
gene-SAOUHSC_01182	CP000253.1	1133639	1134127	+	489	2312	1915	1697	2402	152	1992
gene-SAOUHSC_01183	CP000253.1	1134120	1135055	+	936	6613	5688	4305	6445	1204	5791
gene-SAOUHSC_01184	CP000253.1	1135052	1136359	+	1308	8592	6414	5699	7880	1129	7149
gene-SAOUHSC_01185	CP000253.1	1136362	1137456	+	1095	8862	7187	6653	9315	1634	7684
gene-SAOUHSC_01186	CP000253.1	1137463	1138206	+	744	4609	3998	3625	5783	1792	4336
gene-SAOUHSC_01187	CP000253.1	1138203	1140197	+	1995	29161	19609	11479	14366	2640	26322
gene-SAOUHSC_01188	CP000253.1	1140443	1141300	+	858	2724	2207	3082	3473	374	2055
gene-SAOUHSC_01189	CP000253.1	1141301	1141945	+	645	2668	2090	2492	2267	221	2057
gene-SAOUHSC_01190	CP000253.1	1141952	1142593	+	642	3664	2675	2786	3089	499	2938
gene-SAOUHSC_01191	CP000253.1	1142974	1143162	-	189	81655	77557	132773	107306	33131	43639
gene-SAOUHSC_01192	CP000253.1	1143605	1143979	+	375	5345	4560	3278	3839	489	3936
gene-SAOUHSC_01193	CP000253.1	1143994	1145640	+	1647	21972	16337	13808	12626	2297	15067
gene-SAOUHSC_01194	CP000253.1	1145830	1147890	+	2061	4701	4049	7326	7038	808	2534
gene-SAOUHSC_01196	CP000253.1	1148093	1148665	+	573	3026	2767	10181	10265	1109	1879
gene-SAOUHSC_01197	CP000253.1	1148670	1149656	+	987	5096	5437	18980	19638	6629	3374
gene-SAOUHSC_01198	CP000253.1	1149649	1150575	+	927	5519	5689	20830	18835	3892	3705
gene-SAOUHSC_01199	CP000253.1	1150568	1151302	+	735	5887	5919	22207	21054	5663	3804
gene-SAOUHSC_01200	CP000253.1	1151425	1151523	-	99	10	2	16	12	0	2
gene-SAOUHSC_01201	CP000253.1	1151545	1151778	+	234	6364	5133	28966	20536	2407	3518
gene-SAOUHSC_01203	CP000253.1	1151894	1152625	+	732	662	568	1355	1618	319	504
gene-SAOUHSC_01204	CP000253.1	1152772	1156338	+	3567	4794	3947	5568	6435	709	3410
gene-SAOUHSC_01205	CP000253.1	1156338	1157588	+	1251	2649	2167	2689	3418	831	2130
gene-SAOUHSC_01206	CP000253.1	1157575	1157907	+	333	836	632	947	2000	95	771
gene-SAOUHSC_01207	CP000253.1	1157933	1159300	+	1368	11433	9309	12049	14704	2223	8204
gene-SAOUHSC_01208	CP000253.1	1159735	1160010	+	276	15091	9657	4344	5026	1146	9235
gene-SAOUHSC_01209	CP000253.1	1160198	1160701	+	504	2364	1684	601	728	77	1924
gene-SAOUHSC_01210	CP000253.1	1160701	1161438	+	738	5830	4345	1289	1449	414	4708
gene-SAOUHSC_01211	CP000253.1	1161541	1161891	+	351	119927	100140	54052	17800	4318	88736
gene-SAOUHSC_01212	CP000253.1	1162045	1162206	+	162	24	19	13	3	0	18
gene-SAOUHSC_01213	CP000253.1	1162135	1164741	-	2607	3195	2460	3209	3970	315	2311
gene-SAOUHSC_01214	CP000253.1	1165142	1166026	+	885	2034	1689	2137	2974	393	1441
gene-SAOUHSC_01215	CP000253.1	1166010	1166777	+	768	2967	2262	2357	3388	909	2381
gene-SAOUHSC_01216	CP000253.1	1166886	1168052	+	1167	34829	38003	29057	36379	20308	24944
gene-SAOUHSC_01218	CP000253.1	1168074	1168982	+	909	44868	44577	29120	32923	18008	31182
gene-SAOUHSC_01219	CP000253.1	1169209	1170327	+	1119	1448	1045	342	288	34	1165
gene-SAOUHSC_01220	CP000253.1	1170355	1171599	+	1245	1342	824	370	366	23	1158
gene-SAOUHSC_01221	CP000253.1	1171904	1172644	+	741	142	101	121	137	19	132
gene-SAOUHSC_01222	CP000253.1	1172818	1174893	+	2076	18636	17021	21534	33637	9501	15872
gene-SAOUHSC_01223	CP000253.1	1175049	1176356	+	1308	19258	15594	15311	25951	8928	16563
gene-SAOUHSC_01224	CP000253.1	1176773	1177669	+	897	3460	3604	6888	8786	1610	2117
gene-SAOUHSC_01225	CP000253.1	1177666	1178211	+	546	3985	4473	6506	8095	3271	2525
gene-SAOUHSC_01226	CP000253.1	1178277	1179680	+	1404	10887	11449	18224	21995	4091	7155
gene-SAOUHSC_01228	CP000253.1	1179705	1180478	+	774	6686	6110	13377	16708	1963	4206
gene-SAOUHSC_01230	CP000253.1	1180529	1180621	+	93	41	37	59	48	14	23
gene-SAOUHSC_01232	CP000253.1	1180857	1181588	+	732	281698	244574	35043	27280	3688	243006
gene-SAOUHSC_01233	CP000253.1	1181622	1181735	+	114	11942	8276	2097	2307	114	12429
gene-SAOUHSC_01234	CP000253.1	1181770	1182651	+	882	144202	119104	35088	28679	5796	115934
gene-SAOUHSC_01235	CP000253.1	1182788	1183510	+	723	3579	2675	2277	2305	725	2385
gene-SAOUHSC_01236	CP000253.1	1183529	1184083	+	555	7255	5182	4058	4022	706	5346
gene-SAOUHSC_01237	CP000253.1	1184456	1185226	+	771	1689	1586	2460	2942	250	1422
gene-SAOUHSC_01238	CP000253.1	1185233	1186015	+	783	2181	1781	2062	1914	362	1698
gene-SAOUHSC_01239	CP000253.1	1186354	1187538	+	1185	5794	4254	6473	8354	1238	4065
gene-SAOUHSC_01240	CP000253.1	1187558	1189261	+	1704	14810	11211	17582	19431	4380	10328
gene-SAOUHSC_01241	CP000253.1	1189525	1193835	+	4311	37399	26566	18428	18206	4248	28339
gene-SAOUHSC_01242	CP000253.1	1194125	1194592	+	468	6725	5612	2650	2919	431	5057
gene-SAOUHSC_01243	CP000253.1	1194613	1195788	+	1176	16001	13571	6832	4256	1351	11461
gene-SAOUHSC_01244	CP000253.1	1195809	1196093	+	285	3321	2516	1558	1439	362	2678
gene-SAOUHSC_01245	CP000253.1	1196090	1196407	+	318	3724	3012	1785	1856	383	2909
gene-SAOUHSC_01246	CP000253.1	1196412	1198529	+	2118	51334	40288	29668	24921	5615	37187
gene-SAOUHSC_01247	CP000253.1	1198915	1199265	+	351	8612	6939	5188	6355	1321	6377
gene-SAOUHSC_01248	CP000253.1	1199434	1200351	+	918	1682	1630	2843	3640	982	1201
gene-SAOUHSC_01249	CP000253.1	1200366	1201337	+	972	5195	4335	6832	7014	914	3115
gene-SAOUHSC_01250	CP000253.1	1201452	1201721	+	270	102804	66989	38979	36882	3371	78289
gene-SAOUHSC_01251	CP000253.1	1202091	1204187	+	2097	33863	30486	33386	37143	11200	26373
gene-SAOUHSC_01252	CP000253.1	1204525	1206096	+	1572	35629	25199	26378	27622	6411	24475
gene-SAOUHSC_01253	CP000253.1	1206478	1208721	+	2244	11861	9368	14958	14235	3739	7266
gene-SAOUHSC_01254	CP000253.1	1208726	1209439	+	714	1653	1532	2994	2602	927	1043
gene-SAOUHSC_01255	CP000253.1	1209470	1210735	+	1266	1143	826	615	629	63	852
gene-SAOUHSC_01256	CP000253.1	1210735	1212021	+	1287	2409	1860	1394	1705	341	1761
gene-SAOUHSC_01257	CP000253.1	1212021	1212725	+	705	2047	1658	1223	1232	599	1420
gene-SAOUHSC_01258	CP000253.1	1212830	1213657	+	828	5477	4274	5310	7613	1315	4299
gene-SAOUHSC_01259	CP000253.1	1213676	1214068	+	393	3465	2502	3100	3626	1827	2551
gene-SAOUHSC_01260	CP000253.1	1214102	1214680	+	579	4842	3230	3922	5343	472	3597
gene-SAOUHSC_01261	CP000253.1	1214907	1216058	+	1152	2444	1921	3367	3526	330	1747
gene-SAOUHSC_01262	CP000253.1	1216298	1217266	+	969	71043	52097	46514	37204	10892	53322
gene-SAOUHSC_01263	CP000253.1	1217620	1219179	+	1560	121372	113828	68265	67239	12531	105477
gene-SAOUHSC_01264	CP000253.1	1219476	1219691	-	216	1520	1243	1407	972	32	561
gene-SAOUHSC_01265	CP000253.1	1219865	1220662	+	798	2229	2053	5530	6072	1234	1523
gene-SAOUHSC_01266	CP000253.1	1220802	1222562	+	1761	8121	7610	8931	12690	2450	6080
gene-SAOUHSC_01267	CP000253.1	1222563	1223429	+	867	5510	4658	5909	8011	2161	4224
gene-SAOUHSC_01268	CP000253.1	1223523	1223816	+	294	202	185	580	780	46	130
gene-SAOUHSC_01269	CP000253.1	1223950	1225494	+	1545	9249	6651	10061	11550	1198	8188
gene-SAOUHSC_01270	CP000253.1	1225495	1225860	+	366	4250	3180	3389	5789	602	3975
gene-SAOUHSC_01271	CP000253.1	1225887	1226378	+	492	4991	3538	3566	3381	758	4187
gene-SAOUHSC_01272	CP000253.1	1226777	1229299	+	2523	4184	3042	5011	6466	928	2875
gene-SAOUHSC_01273	CP000253.1	1229312	1231321	+	2010	4389	2887	4571	6028	960	3210
gene-SAOUHSC_01274	CP000253.1	1231327	1231869	+	543	1487	965	1343	2155	222	1336
gene-SAOUHSC_01275	CP000253.1	1232334	1233152	+	819	4523	3848	28311	19797	11289	2549
gene-SAOUHSC_01276	CP000253.1	1233281	1234777	+	1497	4115	4398	12896	12207	3650	2829
gene-SAOUHSC_01278	CP000253.1	1234935	1236608	+	1674	2326	2522	63050	12954	7754	1933
gene-SAOUHSC_01279	CP000253.1	1236758	1237672	+	915	405	323	1668	1965	217	235
gene-SAOUHSC_01280	CP000253.1	1237690	1238625	+	936	1905	1675	2523	2196	277	1312
gene-SAOUHSC_01281	CP000253.1	1238640	1238873	+	234	1266	1099	1331	657	108	777
gene-SAOUHSC_01282	CP000253.1	1239095	1239571	-	477	1821	1587	3287	3973	965	886
gene-SAOUHSC_01283	CP000253.1	1239683	1240921	+	1239	2335	2094	1868	2078	371	1900
gene-SAOUHSC_01284	CP000253.1	1240940	1242178	+	1239	4342	3491	2456	3038	351	3254
gene-SAOUHSC_01285	CP000253.1	1242421	1242789	+	369	2642	2600	9113	8063	671	1766
gene-SAOUHSC_01287	CP000253.1	1242808	1244148	+	1341	15863	13691	48087	41439	6407	11264
gene-SAOUHSC_01288	CP000253.1	1244641	1244838	+	198	80	72	112	66	16	58
gene-SAOUHSC_01289	CP000253.1	1245527	1245751	+	225	12	2	10	19	1	4
gene-SAOUHSC_01290	CP000253.1	1246045	1246251	+	207	59	36	107	101	4	60
gene-SAOUHSC_01291	CP000253.1	1246952	1247062	+	111	15	9	26	69	7	11
gene-SAOUHSC_01292	CP000253.1	1247490	1247675	+	186	80	66	55	80	2	64
gene-SAOUHSC_01293	CP000253.1	1248187	1248291	+	105	5	4	8	2	0	1
gene-SAOUHSC_01294	CP000253.1	1248246	1248419	+	174	14	4	9	10	1	12
gene-SAOUHSC_01295	CP000253.1	1248420	1248671	+	252	114	64	182	263	8	100
gene-SAOUHSC_01296	CP000253.1	1248717	1249301	+	585	23	30	79	85	22	28
